Job_Title,Company_name,Job_location,Company_Experience,Job_skills
Occupational Therapist,Manasa Institute,Hyderabad/Secunderabad,0-4 Yrs,"['Healthcare', 'Teaching', 'Therapy', 'Occupational therapy']"
RPA Developer (UI Path & Power Automate),Ideslabs,Hyderabad/Secunderabad,6-8 Yrs,"['Analytical skills', 'C++', 'NoSQL', 'Artificial Intelligence', 'Project management', 'Machine learning', 'Troubleshooting', 'SQL']"
Azure Cloud Engineer,Ideslabs,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-7 Yrs,"['Solution design', 'Networking', 'Design review', 'Infrastructure management', 'Cloud', 'Active directory', 'Cosmos', 'Technical support']"
Wellness Coach,Silver Oak Health,Hyderabad/Secunderabad,1-4 Yrs,"['clinical psychology', 'Client management', 'Counselling', 'Supervision', 'Client', 'Management', 'Psychology', 'Wellness']"
Professor /  Associate Professor /  Assistant Professor /  Lecturer,International Institute of Information Technology Hyderabad (IIITH),Hyderabad,5-10 Yrs,"['Counselor', 'Mentor', 'Trainer', 'Advisor', 'Educator', 'Teaching', 'advisory', 'mentoring']"
Senior Platform Engineer,Ideslabs,Hyderabad/Secunderabad,5-12 Yrs,"['E-learning', 'GIT', 'Linux', 'Analytical', 'PAAS', 'Architectural design', 'Agile', 'Network security']"
UI Path,Diverse Lynx,Hyderabad/Secunderabad,3-6 Yrs,"['Business process', 'Process design', 'Automation', 'Web services', 'Technical design', 'Analytical', 'Machine learning', 'Natural language processing']"
DOT Net With Azure Architect,Squalas,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",1-12 Yrs,"['cloud security', 'Powershell', 'Consulting', 'Active directory', 'Application development', 'Windows', 'Visual Studio', 'microsoft']"
Dot Net Programmer,Times World Information Technology,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-10 Yrs,"['Visual Basic', 'Information security', 'Agile', 'MVC', 'Business intelligence', 'Information technology', 'Technical support', 'SDLC']"
Business Analyst I,Realpage,Hyderabad/Secunderabad,4-7 Yrs,"['Business administration', 'Solution design', 'Automation', 'Business Analyst', 'Business analysis', 'Analytical', 'alteryx', 'Testing']"
RPA Developer UiPath & Automation Anywhere,Diverse Lynx,Hyderabad/Secunderabad,4-9 Yrs,"['Business process', 'Process design', 'Automation', 'Web services', 'Technical design', 'Analytical', 'Machine learning', 'Natural language processing']"
Process Automation Leader,IDS Technologies,"Chandigarh, Hyderabad, Gurgaon",10-15 Yrs,"['Process automation', 'Technical Architect', 'Automation', 'Manager Technology', 'Data processing', 'Sales process', 'Management', 'Project delivery']"
RPA Developer-SSE,Skillety,"Hyderabad/Secunderabad, Pune, Chennai, Coimbatore, Bangalore/Bengaluru",3-6 Yrs,"['Process automation', 'Front end', 'PDF', 'Staffing', 'Artificial Intelligence', 'Machine learning', 'Data collection', 'VB']"
Technical Lead,Saxon Ai,Hyderabad/Secunderabad,8-10 Yrs,"['Web technologies', 'Cloud', 'Agile', 'microsoft azure', 'Technical Lead', 'Management', 'Cosmos', 'SQL']"
Azure Cloud Application Developer,Saxon Ai,Hyderabad/Secunderabad,3-5 Yrs,"['Web technologies', 'devops', 'Cloud', 'Agile', 'Javascript', 'Manager Technology', 'microsoft azure', 'Cosmos']"
Lead - UX Research - Lollypop,Lollypop Design Studio,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",3-8 Yrs,"['Analytical skills', 'User research', 'Psychology', 'Interaction design', 'Tool design', 'Market research', 'Research', 'Management']"
Azure Data Architect,Innominds Software,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",8-13 Yrs,"['Maven', 'C++', 'Configuration management', 'Javascript', 'Agile', 'PHP', 'Perl', 'Ruby']"
"AI, Azure OpenAI, Azure AI, LLM, NLP",Vishanz Business Services,"Hyderabad, Bengaluru, Mumbai (All Areas)",5-10 Yrs,"['AI', 'Data Science', 'AI/ML', 'Vector databases', 'Azure Blob Storage', 'Azure OpenAI', 'LLM LLaMA Langchain', 'Azure SQL']"
Data Scientist,Changeleaders Consulting,"Hyderabad, Telangana, Pune, Maharashtra, Chennai, Tamil Nadu",6-11 Yrs,"['Data Science', 'Azure AI', 'LLM', 'Azure', 'Data Scientist', 'Aiml', '.net', 'Machine Learning']"
Pre - sales,Simplifai Cognitive Services,Pune,6-11 Yrs,"['Front office', 'Automation', 'UML', 'Project management', 'Back office', 'Agile', 'Six sigma certified', 'Visio']"
Front End Developer,Simplifai Cognitive Services,Pune,5-10 Yrs,"['github', 'GIT', 'Web technologies', 'Coding', 'Artificial Intelligence', 'Front end design', 'Focus', 'Javascript']"
Devops Engineer / Senior DevOps Engineer,Simplifai Cognitive Services,Pune,5-10 Yrs,"['Automation', 'IIS', 'Linux', 'Networking', 'Workflow', 'HTTP', 'Windows', 'Apache']"
Sr . Front End Developer,Simplifai Cognitive Services,Pune,5-10 Yrs,"['github', 'GIT', 'Web technologies', 'Coding', 'Artificial Intelligence', 'Front end design', 'Javascript', 'ASP.Net MVC']"
Sr . Dot Net Developer,Simplifai Cognitive Services,Pune,5-10 Yrs,"['Web technologies', 'Web application', 'Entity framework', 'ASP.Net', '.Net', 'microsoft azure', 'Windows', 'MVC']"
Senior DevOps Engineer,Simplifai Cognitive Services,Pune,5-10 Yrs,"['Automation', 'IIS', 'Linux', 'Networking', 'Workflow', 'HTTP', 'Windows', 'Apache']"
Project Manager,Simplifai Cognitive Services,Pune,5-10 Yrs,"['PMP', 'MS project', 'Performance management', 'Business Analyst', 'data science', 'Machine learning', 'Scrum', 'Risk management']"
Product Analyst,Simplifai Cognitive Services,Pune,3-5 Yrs,"['Analytical skills', 'Product Analyst', 'Project management', 'Product analysis', 'Agile', 'Six sigma certified', 'Competitive intelligence', 'Visio']"
Business Development Manager/Sr Business Devlopment Manager,Simplifai Cognitive Services,Pune,5-7 Yrs,"['Cold calling', 'Outbound', 'Relationship building', 'Consulting', 'Planning Lead', 'Management', 'Customer engagement', 'Sales management']"
Manage / Lead -Data Scientist -  Machine Learning,_VOIS,Pune,4-8 Yrs,"['Machine Learning', 'Data Science', 'Deep learning', 'NLP', 'Big Data', 'Prescriptive Analytics', 'AWS', 'Science']"
Process Associate - Finance and Administration Delivery,IBM,Chennai,1-4 Yrs,"['Claims', 'Fixed assets', 'Artificial Intelligence', 'Agile', 'Transaction processing', 'Accounts receivable', 'Intelligence', 'Fix']"
Test Specialist: Automation,IBM,Bangalore/Bengaluru,3-6 Yrs,"['Maven', 'Agile', 'Scrum', 'Selenium', 'SDLC', 'Test management', 'Software development life cycle', 'MongoDB']"
Sr Process Analyst - Finance and Administration Delivery,IBM,Bangalore/Bengaluru,3-6 Yrs,"['Change management', 'Journal entries', 'Oracle', 'Auditing', 'Automation', 'Artificial Intelligence', 'Management', 'Process']"
Process Analyst - Finance and Administration Delivery,IBM,Chennai,2-5 Yrs,"['Change management', 'Journal entries', 'Oracle', 'Auditing', 'Automation', 'Artificial Intelligence', 'Accounts receivable', 'Intelligence']"
Process Analyst - Finance and Administration Delivery,IBM,Gurgaon/Gurugram,2-5 Yrs,"['Change management', 'Claims', 'Coding', 'Reconciliation', 'Invoice processing', 'Artificial Intelligence', 'Accounting software', 'Invoicing']"
Process Associate - Finance and Administration Delivery,IBM,Bangalore/Bengaluru,1-4 Yrs,"['Claims', 'Fixed assets', 'Artificial Intelligence', 'Agile', 'Transaction processing', 'Accounts receivable', 'Process', 'Delivery']"
Deputy Manager - Finance and Administration Delivery,IBM,Gurgaon/Gurugram,5-9 Yrs,"['Change management', 'Claims', 'Coding', 'Reconciliation', 'Invoice processing', 'Artificial Intelligence', 'Invoicing', 'Administration']"
Test Automation Developer,IBM,Kochi/Cochin,2-6 Yrs,"['Linux', 'Testing tools', 'Coding', 'Oracle', 'Troubleshooting', 'System architecture', 'Selenium', 'Architecture']"
Process Associate - Finance and Administration Delivery,IBM,Chennai,1-4 Yrs,"['Filenet', 'Trade finance', 'Artificial Intelligence', 'Agile', 'Standard operating procedures', 'Transaction processing', 'Operating', 'Process']"
Security Consultant: Risk & Compliance,IBM,Bangalore/Bengaluru,3-7 Yrs,"['data security', 'Information security', 'HIPAA', 'Application security', 'Auditing', 'Cobit', 'Security', 'Consulting']"
Process Analyst - Finance and Administration Delivery,IBM,Chennai,2-5 Yrs,"['Journal entries', 'Oracle', 'Auditing', 'Automation', 'Artificial Intelligence', 'Accounts receivable', 'Accounting', 'Process']"
Process Associate - Finance and Administration Delivery,IBM,Noida,1-4 Yrs,"['Claims', 'Fixed assets', 'Artificial Intelligence', 'Agile', 'Transaction processing', 'Accounts receivable', 'Intelligence', 'Fix']"
Package Specialist: SAP Basis,IBM,Pune,3-6 Yrs,"['GCP', 'SAP Basis administration', 'sap hana', 'production support', 'business process management', 'business services', 'technical management', 'sap cloud platform']"
Sr Process Analyst - Finance and Administration Delivery,IBM,Chennai,3-6 Yrs,"['Change management', 'Automation', 'Artificial Intelligence', 'accounts receivable', 'journal entries', 'business analysis', 'client servicing', 'auditing']"
Security Consultant: Intelligence & Operations,IBM,Bangalore/Bengaluru,3-7 Yrs,"['Cissp', 'network architecture', 'Training', 'Cloud', 'junit', 'information security', 'enterprise security', 'security consulting']"
Application Architect: Mobile,IBM,Mumbai,6-10 Yrs,"['MVVM', 'Architectural design', 'Programming', 'objective c', 'java', 'software development', 'android', 'viper']"
Security Consultant: Risk & Compliance,IBM,Bangalore/Bengaluru,3-7 Yrs,"['Access management', 'data security', 'Cobit', 'HIPAA', 'it security', 'security compliance', 'internal control', 'information security']"
Security Consultant: Intelligence & Operations,IBM,Bangalore/Bengaluru,3-7 Yrs,"['Simulation', 'Information security', 'SIEM', 'network architecture', 'infrastructure security', 'Training', 'Cloud', 'Cissp']"
Resident - Medical Services,Apollo Hospitals,Bangalore/Bengaluru,0-3 Yrs,"['Compliance', 'Medical services', 'Radiology', 'Risk management', 'CVP', 'Cardiology', 'Management', 'Medical']"
Lead Data scientist | 6-8 Years | Bengaluru or Gurugram,Xtage Technologies,"Hybrid - Gurugram, Haryana, Bengaluru, Karnataka",6-9 Yrs,"['Data Science', 'Machine Learning', 'AWS', 'Python', 'Predictive Modeling', 'Natural Language Processing', 'Statistical Modeling', 'Azure Machine Learning']"
Sales Counsellor / Medical Consultant / Sales Consultant,Edit Hair & Skin Clinics Pvt. Ltd.,"Raipur, Chhattisgarh",2-7 Yrs,"['Sales', 'Inbound Sales', 'Aftersales', 'BD', 'B2C Sales', 'Customer Satisfaction', 'Customer Management', 'Counselling']"
Process Analyst - Finance and Administration Delivery,IBM,Bangalore/Bengaluru,2-4 Yrs,"['Change management', 'Claims', 'Coding', 'Reconciliation', 'Accounting software', 'Software', 'Accounting', 'Process']"
Process Analyst - Finance and Administration Delivery,IBM,Chennai,2-4 Yrs,"['Change management', 'Automation', 'Oracle', 'Auditing', 'Artificial Intelligence', 'Accounts receivable', 'Intelligence', 'Process analysis']"
Sr Process Analyst - Finance and Administration Delivery,IBM,Chennai,4-6 Yrs,"['Change management', 'Automation', 'Oracle', 'Auditing', 'Artificial Intelligence', 'Intelligence', 'Delivery', 'Management']"
Process Analyst - Finance and Administration Delivery,IBM,Chennai,2-4 Yrs,"['Change management', 'Claims', 'Coding', 'Reconciliation', 'Accounting software', 'Software', 'Accounting', 'Process']"
Process Analyst - Finance and Administration Delivery,IBM,Chennai,2-5 Yrs,"['Change management', 'Automation', 'Oracle', 'Auditing', 'Artificial Intelligence', 'Accounts receivable', 'Administration', 'Accounting']"
Process Analyst - Finance and Administration Delivery,IBM,Bangalore/Bengaluru,2-5 Yrs,"['Change management', 'Automation', 'Oracle', 'Auditing', 'Artificial Intelligence', 'Accounts receivable', 'Intelligence', 'Delivery']"
"Manager of Software Engineering, Mobile",UKG,Noida,3-8 Yrs,"['Angular', 'frontend development', 'appium', 'selenium', 'mobile applications', 'electrical engineering', 'software engineering', 'xcode']"
Test Specialist: Automation,IBM,Bangalore/Bengaluru,4-6 Yrs,"['Maven', 'Agile', 'Scrum', 'Selenium', 'SDLC', 'Test management', 'Software development life cycle', 'MongoDB']"
Test Specialist,IBM,Bangalore/Bengaluru,5-7 Yrs,"['Automation', 'Project management', 'Agile', 'Selenium', 'Python', 'Test scripts', 'Web services testing', 'Testing tools']"
Process Associate - Finance and Administration Delivery,IBM,Bangalore/Bengaluru,0-1 Yrs,"['Claims', 'Fixed assets', 'Artificial Intelligence', 'Agile', 'Transaction processing', 'Accounts receivable', 'Process', 'Delivery']"
Process Analyst - Finance and Administration Delivery,IBM,Bangalore/Bengaluru,2-4 Yrs,"['Change management', 'Coding', 'Reconciliation', 'Invoice processing', 'Artificial Intelligence', 'Accounting software', 'Invoicing', 'Process']"
Sr Process Analyst - Finance and Administration Delivery,IBM,Bangalore/Bengaluru,4-6 Yrs,"['vendor master management', 'vendor management', 'Procure to Pay', 'invoice management', 'Accounts Payable', 'change management', 'P2P', 'Vendor']"
Process Analyst - Finance and Administration Delivery,IBM,Bangalore/Bengaluru,4-8 Yrs,"['Change management', 'Claims', 'Coding', 'Reconciliation', 'Invoice processing', 'Accounting software', 'Process analysis', 'Accounting']"
Sr Process Analyst - Finance and Administration Delivery,IBM,Chennai,6-10 Yrs,"['Change management', 'Journal entries', 'Oracle', 'Order to Cash', 'ERP software O2C', 'accounting', 'ERP', 'Journal']"
Process Associate - Finance and Administration Delivery,IBM,Chennai,0-1 Yrs,"['Claims', 'Fixed assets', 'Artificial Intelligence', 'Agile', 'Transaction processing', 'Accounts receivable', 'finance', 'Intelligence']"
Process Associate- Finance and Administration Delivery,IBM,Chennai,0-1 Yrs,"['Claims', 'Fixed assets', 'Artificial Intelligence', 'Agile', 'Transaction processing', 'Accounts receivable', 'Administration', 'Processing']"
Process Analyst - Finance and Administration Delivery,IBM,Chennai,4-8 Yrs,"['Change management', 'Journal entries', 'Oracle', 'O2C', 'Artificial Intelligence', 'Accounts receivable', 'order to cash', 'Intelligence']"
Sr Process Analyst - Finance and Administration Delivery,IBM,Chennai,6-10 Yrs,"['O2C', 'Change management', 'Journal entries', 'Oracle', 'ERP software', 'SME', 'Delivery', 'Finance']"
Practitioner - Finance and Administration Delivery,IBM,Chennai,2-5 Yrs,"['Insurance Verification', 'Transaction processing', 'Outsourcing', 'Data entry', 'business analysis', 'client servicing', 'finance', 'Delivery']"
Special Educator,D.A.V. Chennai,Chennai,1-4 Yrs,"['Training', 'Special Educator', 'Data collection', 'Support services', 'Advocate', 'Management', 'Monitoring', 'Teaching']"
Rpa Developer,Intellius Recode,Hybrid - Chennai,1-6 Yrs,"['RPA', 'A360', 'Automation Anywhere', 'Robotic Process Automation', 'Process', 'Rpa Development', 'Robotics', 'Robotic Process']"
Rpa Developer,Intellius Recode,Hybrid - Chennai,1-6 Yrs,"['RPA', 'A360', 'Automation Anywhere', 'Robotic Process Automation', 'Process automation', 'Development', 'Rpa Development', 'Process']"
Data Engineer,Hexaware Technologies,,,"['Azure Data Factory', 'Azure Databricks', 'SQL', 'Azure Synapse', 'Pyspark', 'Azure Data Lake', 'Python', 'Factory']"
Software Engineer (RPA Developer),Xtreme Softech Pvt. Ltd.,"Gurugram, Haryana",0-1 Yrs,"['Rpa Ui Path', 'Rpa Blue Prism', 'Java', 'Rpa', 'CSS', 'Rpa Development', 'Javascript', 'Net Development']"
Conversational AI Professional,RandomT,Bangalore/Bengaluru,4-9 Yrs,"['Conversational AI', 'C#', 'Azure', 'Azure Bot Service', 'natural language processing', 'sentiment analysis', 'JavaScript', 'conversational design']"
Fabric Software developer,IBM,Bangalore/Bengaluru,5-9 Yrs,"['Architectural design', 'Unit testing', 'SCM', 'sap hana', 'User acceptance', 'Cloud computing', 'Software design', 'Version control']"
Continuous Improvement Manager - Bangalore,IBM,Bangalore/Bengaluru,10-14 Yrs,"['JMS', 'SAP', 'Architecture', 'Networking', 'Salesforce', 'Process automation', 'Process improvement', 'Artificial Intelligence']"
Test Specialist: Automation,IBM,Bangalore/Bengaluru,4-8 Yrs,"['Maven', 'Agile', 'Scrum', 'Selenium', 'SDLC', 'Software development life cycle', 'MongoDB', 'Software']"
Sr Process Analyst - Finance and Administration Delivery,IBM,Bangalore/Bengaluru,6-10 Yrs,"['Change management', 'Claims', 'Coding', 'Reconciliation', 'Invoice processing', 'Accounts payable', 'Delivery', 'Finance']"
Process Associate- Finance and Administration Delivery,IBM,Chennai,0-1 Yrs,"['Accounting', 'Transaction processing', 'Finance', 'Accounts receivable', 'Accounts Payable', 'Delivery', 'Receivable', 'Processing']"
Process Analyst - Finance and Administration Delivery,IBM,Gurgaon/Gurugram,2-4 Yrs,"['Change management', 'Invoice reconciliation', 'Reconciliation', 'payment reconciliation', 'payment reporting', 'Invoice processing', 'Finance', 'Accounts Payable']"
Process Analyst - Finance and Administration Delivery,IBM,Chennai,2-4 Yrs,"['O2C', 'Change management', 'Finance', 'general account reconciliations', 'reconciliations', 'Accounts receivable', 'Receivable', 'Reconciliation']"
System Verification Tester,IBM,Bangalore/Bengaluru,1-4 Yrs,"['JCL', 'SDSF', 'Linux', 'z/OS system admin', 'Docker', 'OpenShift', 'Kafka', 'Kubernetes']"
Security Consultant: Identity & Access Management,IBM,Gurgaon/Gurugram,5-10 Yrs,"['Unix', 'Weblogic', 'MySQL', 'Active directory', 'Perl', 'IIS', 'Tomcat', 'LDAP']"
Sr Process Analyst - Finance and Administration Delivery,IBM,Chennai,4-6 Yrs,"['O2C', 'accounting', 'Finance', 'general account reconciliations', 'Accounts Receivable', 'General ledger accounting', 'Reconciliation', 'Delivery']"
Process Analyst - Finance and Administration Delivery,IBM,Gurgaon/Gurugram,2-4 Yrs,"['Invoice reconciliation', 'Reconciliation', 'Accounts Payable', 'payment reconciliation', 'payment reporting', 'Accounting', 'Invoice processing', 'Invoicing']"
Security Consultant: Risk & Compliance,IBM,Bangalore/Bengaluru,3-7 Yrs,"['Access management', 'Information security', 'Application security', 'Risk management', 'data security', 'Cobit', 'IT security', 'HIPAA']"
Process Associate - Finance and Administration Delivery,IBM,Noida,0-1 Yrs,"['Fixed assets', 'Finance', 'expense management', 'Accounting', 'General Ledger', 'Accounts receivable', 'Accounts Payable', 'Delivery']"
Process Analyst - Finance and Administration Delivery,IBM,Chennai,2-4 Yrs,"['Journal entries', 'Finance', 'account reconciliation', 'ERP', 'accounting', 'Accounts receivable', 'Order to Cash', 'Administration']"
Process Associate - Finance and Administration Delivery,IBM,Chennai,0-1 Yrs,"['Fixed assets', 'Finance', 'expense management', 'General Ledger', 'Accounts receivable', 'Accounts Payable', 'Ledger', 'Administration']"
Process Analyst - Finance and Administration Delivery,IBM,Chennai,2-4 Yrs,"['Journal entries', 'Finance', 'account reconciliation', 'accounting', 'Accounts receivable', 'Order to Cash', 'Process analysis', 'Process']"
Azure Platform Engineer - Applications Support,Digiai Solutions,"Pune, Chennai, Bangalore/Bengaluru",7-8 Yrs,"['Azure infrastructure', 'C#', 'VMware', 'Java', 'Terraform', 'Applications Support', 'Troubleshooting', 'AWS']"
"Consultant - Ear, Nose & Throat (ENT)",Apollo Hospitals,Kochi/Cochin,5-6 Yrs,"['Surgical', 'Radiology', 'DNB', 'Management', 'Cardiology', 'Eye', 'Consulting', 'ENT']"
Developer,ITC Infotech,Bangalore/Bengaluru,2-5 Yrs,"['Cloud computing', 'Computer vision', 'Automation', 'Data management', 'Machine learning', 'Javascript', 'MongoDB', 'Analytics']"
Pre - Primary Incharge,Indirapuram Public School,Ghaziabad,4-5 Yrs,"['Training', 'Administration', 'Networking', 'Curriculum development', 'Staff management', 'Resource management', 'Supervision', 'Monitoring']"
Equity Trader,Easemytrade,"Panipat, Haryana, Bhubaneswar, Odisha, Amritsar, Punjab",3-8 Yrs,"['Stock Market', 'Developing trading strategies', 'Market trends', 'Technical analysis', 'Financial markets', 'Risk Management', 'Fundamental analysis', 'Analysis']"
Director - Product Management / Senior Product Manager,Antworks,"Hybrid - Chennai, Tamil Nadu, Bangalore/Bengaluru",12-16 Yrs,"['Technical delivery', 'Implementation And Integration Projects', 'Technical Architecture', 'Idp', 'Client Interaction', 'Client Handling', 'Client', 'Project']"
C/C++ Developer -Junior,Mphasis,"Bangalore Rural, Karnataka",3-5 Yrs,"['Server', 'Embedded C/C++ Developer', 'Firmware Development', 'Server Technologies - C/C++ Development & Programming', 'Laptop', 'desktop firmware', 'Linux Kernel Programming', 'Kernel']"
RPA Developer,Valenta AI Pvt Ltd,Bengaluru,3-4 Yrs,"['Rpa Ui Path', 'Uipath', 'java', 'Automation Anywhere', 'VBA', 'VB SCRIPT', 'C# script', 'Power Automate']"
Expert Essential Services consultant,IBM,"Kochi/Cochin, Pune, Bangalore/Bengaluru",7-11 Yrs,"['Linux', 'Cognos', 'Datastage', 'Oracle', 'Python', 'Maximo', 'Data consulting', 'SPSS']"
Application Architect: Mobile,IBM,Mumbai,12-15 Yrs,"['Automation', 'Javascript', 'MVC', 'Middleware', 'Android', 'MVVM', 'VIPER', 'MVP']"
Deputy Manager - Finance and Administration Delivery,IBM,Gurgaon/Gurugram,6-10 Yrs,"['ERP', 'General accounting', 'Financial analysis', 'Bank accounting', 'record to report', 'accounting', 'Cash Reconciliations', 'Delivery']"
Process Analyst - Finance and Administration Delivery,IBM,Chennai,2-4 Yrs,"['accounting', 'Auditing', 'general account reconciliations', 'Accounts receivable', 'Order to Cash', 'Cash', 'Delivery', 'Reconciliation']"
Process Associate - Finance and Administration Delivery,IBM,Bangalore/Bengaluru,0-1 Yrs,"['expense management', 'Process Travel and Expense', 'Accounting terminologies', 'General Ledger', 'Accounts Payable', 'Accounts receivable', 'SOX', 'Receivable']"
Project Manager,Globant,Pune,13-16 Yrs,"['Project management', 'Relationship management', 'Team management', 'Customer satisfaction', 'Billing', 'Agile', 'Client engagement', 'Logistics']"
Manager_ Lead_ Data Scientist / Machine Learning,_VOIS,Pune,8-12 Yrs,"['Machine Learning', 'Deep learning', 'Cloud', 'Big Data', 'deep learning algorithms', 'Business intelligence', 'Prescriptive Analytics', 'AWS']"
Process Associate - Finance and Administration Delivery,IBM,Chennai,0-1 Yrs,"['Fixed assets', 'Finance', 'expense management', 'Accounting', 'Accounts receivable', 'Accounts Payable', 'Delivery', 'Management']"
Package Specialist: SAP Solution Manager,IBM,Bangalore/Bengaluru,12-16 Yrs,"['Production support', 'SAP implementation', 'DevOps', 'ITSM', 'SAP S/4HANA', 'Technical Monitoring', 'Production', 'Saps']"
Senior UX Designer,IBM,Kochi/Cochin,4-6 Yrs,"['HTML', 'UX Design', 'CSS', 'Figma', 'Adobe Creative Cloud', 'Sketch', 'Sketching', 'Design']"
Process Analyst - Finance and Administration Delivery,IBM,Chennai,2-4 Yrs,"['Finance', 'Invoice processing', 'vendor master management', 'Invoice reconciliation', 'Procure to Pay', 'Accounts Payable', 'Invoicing', 'Administration']"
Sr. Process Analyst - Finance and Administration Delivery,IBM,Bangalore/Bengaluru,4-6 Yrs,"['Finance', 'Invoice processing', 'payment reporting', 'Invoice reconciliation', 'Procure to Pay', 'Accounts Payable', 'Processing', 'Reconciliation']"
Process Analyst - Finance and Administration Delivery,IBM,Bangalore/Bengaluru,2-4 Yrs,"['Finance', 'Invoice processing', 'vendor master management', 'Invoice reconciliation', 'Procure to Pay', 'Accounts Payable', 'Process analysis', 'Invoicing']"
Process Analyst - Finance and Administration Delivery,IBM,Chennai,2-4 Yrs,"['Journal entries', 'Finance', 'Auditing', 'account reconciliation', 'accounting', 'Accounts receivable', 'Order to Cash', 'Receivable']"
Process Analyst - Finance and Administration Delivery,IBM,Chennai,2-4 Yrs,"['Journal entries', 'Finance', 'Order to Cash', 'Auditing', 'account reconciliation', 'ERP', 'Accounts receivable', 'Administration']"
Title Curative Specialist| Permanent Remote,Altisource,Remote,3-5 Yrs,"['Title Search', 'Legal Documentation', 'US Mortgage', 'Documents Review', 'Closing', 'Pre Underwriting', 'Remote', 'Mortgage']"
Process Associate - Finance and Administration Delivery,IBM,Noida,0-1 Yrs,"['expense management', 'Transaction processing', 'Accounting', 'Finance', 'Accounts receivable', 'Accounts Payable', 'Process', 'Delivery']"
Lead - Onboarding / Training,Salarybox,Gurgaon/Gurugram,5-10 Yrs,"['Product management', 'SAN', 'Payroll', 'digital content', 'Customer support', 'Monitoring', 'CRM', 'Android']"
HW Program Manager - DSP Processor,"Qualcomm Technologies, Inc",Bangalore/Bengaluru,3-7 Yrs,"['Engineering services', 'Data analysis', 'Change management', 'PMP', 'Staffing', 'Process improvement', 'Manager Program Management', 'Strategic planning']"
Hiring Azure Technical Expert/Architect For a product Based MNC Pune,Peoplefy Infosolutions Pvt. Ltd.,"Hybrid - Pune, Maharashtra",10-17 Yrs,"['Data Architecture', 'Azure Data Factory', 'Azure Synapse', 'Data Engineering', 'Platform Architecture', 'Azure Databricks', 'Azure Data Lake', 'Factory']"
Process Excellence Manager - Content Moderation,Concentrix,Bengaluru,6-11 Yrs,"['Process Improvement', 'Process Re-engineering', 'Operational Excellence', 'Pex', 'Continuous Improvement', 'Business Transformation', 'Digital Transformation', 'Process Excellence']"
Qa Engineer,V2SOLUTIONS,"Bangalore Rural, Karnataka, Mumbai (All Areas)",7-10 Yrs,"['Play wright', 'API Testing', 'CI/CD', 'UI manual testing', 'typescript', 'QA Automation', 'NodeJS', 'Cd']"
Client Solutions Partner (Psychology),Amity University,"Noida, Uttar Pradesh",3-5 Yrs,"['Behavioural Training', 'Organizational Behavior', 'Psychological Assessment', 'Psychometric Testing', 'Training Need Analysis', 'Consulting', 'Solutioning', 'Assessment']"
Early Years Facilitator (Teachers),Klay Schools,"Chennai, Tamil Nadu(Sholinganallur +1)",0-5 Yrs,"['daycare', 'Montessori', 'Nursery', 'earlychildhood', 'Preschool', 'Teaching', 'Day Care', 'Facilitation']"
Sr Process Analyst - Finance and Administration Delivery,IBM,Bangalore/Bengaluru,4-6 Yrs,"['Change management', 'Journal entries', 'Oracle', 'Auditing', 'Automation', 'ERP software', 'Artificial Intelligence', 'Order to Cash']"
Sr Process Analyst - Finance and Administration Delivery,IBM,Chennai,4-6 Yrs,"['Change management', 'Claims', 'Coding', 'Reconciliation', 'Automation', 'ERP software', 'Artificial Intelligence', 'Order to Cash']"
Sr Process Analyst - Finance and Administration Delivery,IBM,Chennai,4-6 Yrs,"['UCP', 'Trade finance operations', 'Standard operating procedures', 'Agile', 'International trade finance', 'Automation', 'ERP software', 'Artificial Intelligence']"
Sr Process Analyst - Finance and Administration Delivery,IBM,Chennai,4-6 Yrs,"['Change management', 'Journal entries', 'Oracle', 'Auditing', 'Automation', 'ERP software', 'Artificial Intelligence', 'Order to Cash']"
Sr Process Analyst - Finance and Administration Delivery,IBM,Bangalore/Bengaluru,4-6 Yrs,"['Change management', 'Claims', 'Coding', 'Reconciliation', 'Automation', 'ERP software', 'Artificial Intelligence', 'Order to Cash']"
Process Analyst - Finance and Administration Delivery,IBM,Noida,2-4 Yrs,"['Change management', 'Claims', 'Coding', 'Reconciliation', 'Invoice processing', 'Artificial Intelligence', 'Accounting software', 'Intelligence']"
Process Analyst - Finance and Administration Delivery,IBM,Gurgaon/Gurugram,2-4 Yrs,"['Change management', 'Claims', 'Coding', 'Reconciliation', 'Invoice processing', 'Artificial Intelligence', 'Accounting software', 'Software']"
Process Analyst - Finance and Administration Delivery,IBM,Chennai,2-4 Yrs,"['Change management', 'Journal entries', 'Oracle', 'Auditing', 'Automation', 'Artificial Intelligence', 'Accounts receivable', 'Intelligence']"
Process Analyst - Finance and Administration Delivery,IBM,Bangalore/Bengaluru,2-4 Yrs,"['Change management', 'Claims', 'Coding', 'Reconciliation', 'Invoice processing', 'Artificial Intelligence', 'Accounting software', 'Software']"
