Job_Title,Company_name,Job_location,Company_Experience,Job_skills
AI and Machine Learning Engineer,ideaTree,New Delhi,2-7 Yrs,"['Cold calling', 'data science', 'Data modeling', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'Service industry', 'Data structures']"
AI / Machine Learning Engineer,Cks Global Ventures,Pune,2-6 Yrs,"['Tensorflow', 'Algorithm Development', 'Image Processing', 'Image Segmentation', 'Machine Learning Algorithms', 'Computer Vision', 'Strong Analytical Skills', 'Deep Learning']"
Sr. Machine Learning Engineer (Sr. AI),Teksun,Ahmedabad,3-8 Yrs,"['Embedded C', 'deep learning', 'GIT', 'Linux', 'Test strategy', 'Machine learning', 'Data quality', 'Unit testing']"
Data Scientist,Ripik.AI,Noida,2-5 Yrs,"['Data Scientist', 'Python', 'Data Science', 'Azure', 'Power BI', 'GCP', 'Pandas', 'Tableau']"
Data Scientist,nimoy.ai,Gurgaon/Gurugram,2-7 Yrs,"['deep learning', 'NoSQL', 'GCP', 'Social media', 'Django', 'Machine learning', 'Data structures', 'Data mining']"
Senior Data Scientist,Quickplay Media,Chennai,4-8 Yrs,"['deep learning', 'Law enforcement', 'GCP', 'Machine learning', 'Relationship', 'Workflow', 'Deployment', 'Management']"
Data Scientist,Intellimation.ai,Mumbai,1-6 Yrs,"['Data analysis', 'MIS', 'quality', 'Data', 'Analysis']"
AI Architect,Sony Pictures,Bangalore/Bengaluru,5-7 Yrs,"['Architect', 'Digital media', 'human capital', 'Manager Technology', 'model development', 'Deployment', 'Individual Contributor', 'Monitoring']"
Hiring Senior AI Engineer,KG Invicta Services Pvt Ltd,"Coimbatore, Tamil Nadu",6-11 Yrs,"['Object Detection', 'NLP', 'Data Engineering', 'Data Scientist', 'Computer Vision', 'Ai Algorithms', 'Solutioning', 'Algorithms']"
AI/ML Engineer,InfoCepts,"Hybrid - Nagpur, Maharashtra, Pune, Maharashtra, Chennai, Tamil Nadu",7-9 Yrs,"['Machine Learning', 'Data Science', 'Python', 'Artificial Intelligence', 'Ml', 'Data', 'Machine', 'Science']"
AI Engineer,Firstventure,Mumbai,3-8 Yrs,"['deep learning', 'C++', 'data science', 'Neural networks', 'Artificial Intelligence', 'Machine learning', 'Programming', 'Data structures']"
Artificial Intelligence (AI) Engineer,Wadhwani Institute Of Technology And Policy,New Delhi,5-10 Yrs,"['Data analysis', 'C++', 'data science', 'Machine learning', 'Programming', 'model development', 'CRM', 'Python']"
Artificial Intelligence (AI) Engineer,Wadhwani Foundation,New Delhi,5-10 Yrs,"['SAN', 'C++', 'Data analysis', 'Artificial Intelligence', 'SOC', 'Machine learning', 'model development', 'CRM']"
AI ( Artificial Intelligence ) Engineer,Ictect Technology P Ltd.,Bhopal,2-7 Yrs,"['Computer vision', 'GCP', 'Django', 'Artificial Intelligence', 'Machine learning', 'Data collection', 'Data structures', 'Natural language processing']"
AI / ML Engineer,Geotechnosoft,Noida,1-5 Yrs,"['Computer vision', 'Cloud computing', 'C++', 'Data analysis', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'Project planning']"
ML/AI Engineer,Ennuviz Technology Labs,"Chennai, Sholinganallur, Tamil Nadu",5-10 Yrs,"['Artificial Intelligence', 'Natural Language Processing', 'Chatbots', 'Machine Learning', 'Deep Learning', 'Process', 'Ml', 'Machine']"
AI & ML Engineer (Junior-Level),Ideatree,Remote,1-2 Yrs,"['Hospitality', 'deep learning', 'Networking', 'Machine learning', 'Transformers', 'Natural language processing', 'Inside sales', 'Python']"
Sr . AI ML Engineer,Space-O Technologies,Ahmedabad,5-10 Yrs,"['Prototype', 'data security', 'Neural networks', 'Project management', 'Research', 'Apache', 'Supervision', 'Python']"
AI Engineer,Codinix,Noida,3-4 Yrs,"['Computer science', 'Computer vision', 'C++', 'Data analysis', 'Artificial Intelligence', 'Machine learning', 'Data collection', 'Natural language processing']"
AI/ML Engineer,Gritstone Technologies,Calicut/Kozhikode,1-5 Yrs,"['Automation', 'Statistical analysis', 'data science', 'Artificial Intelligence', 'Consulting', 'Machine learning', 'Testing', 'Ml']"
AI / ML Engineer,Apptread,Noida,2-6 Yrs,"['UI development', 'Computer vision', 'Communication protocols', 'Data modeling', 'RDBMS', 'Machine learning', 'VOIP', 'Natural language processing']"
AI / ML Engineer,Optimumbrew,Surat,1-5 Yrs,"['Training', 'Cloud computing', 'Version control', 'Debugging', 'System integration', 'Machine learning', 'Analytics', 'SQL']"
AI / ML Engineer,Mtap Technologies,Gurgaon/Gurugram,4-6 Yrs,"['Automation', 'Data modeling', 'Analytical', 'Artificial Intelligence', 'Consulting', 'Machine learning', 'Data structures', 'Python']"
AI/ML Engineer,EA Tech Inc.,Remote,3-6 Yrs,"['AI/ML Computer Vision  OpenCV', 'Tensorflow', 'Artificial Intelligence', 'Natural Language Processing', 'Neural Networks', 'Scikit-Learn', 'Deep Learning', 'Pytorch']"
"Senior Software Engineer (C++, ML/AI)",Autodesk,Pune,6-12 Yrs,"['C++', 'Debugging', 'Javascript', 'Data structures', 'Application development', 'JSON', 'Windows', 'Visual Studio']"
AI Engineer,LH Global Hub Services,"Mumbai, Navi Mumbai",2-7 Yrs,"['Software development methodologies', 'SAP', 'GCP', 'Machine learning', 'Agile', 'ready mix concrete', 'Customer experience', 'Information technology']"
AI Engineer,Algorithma,Kochi/Cochin,1-4 Yrs,"['Computer science', 'Cloud computing', 'C++', 'Data analysis', 'data science', 'Machine learning', 'Programming', 'Data structures']"
AI Lead Developer,Wednesday Solutions,Pune,3-6 Yrs,"['Engineering services', 'SAN', 'Automation', 'Usage', 'SOC', 'SMS', 'Healthcare', 'Python']"
AI Engineer,Equipo Health,Remote,2-6 Yrs,"['deep learning', 'continuous integration', 'orchestration', 'Architecture', 'Coding', 'Machine learning', 'Data processing', 'Natural language processing']"
AI & ML Engineer,HyreFox Consultants Pvt Ltd,Jaipur,3-7 Yrs,"['Computer science', 'C++', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'LISP', 'Pattern recognition', 'Troubleshooting']"
Senior AI Engineer,Pattern Technologies,Pune,5-8 Yrs,"['Computer science', 'Data analysis', 'Interpersonal skills', 'Neural networks', 'Conflict resolution', 'Machine learning', 'Genetics', 'Data mining']"
AI/ML Engineer,Provizio,Remote,1-5 Yrs,"['Computer science', 'deep learning', 'C++', 'Analytical', 'Embedded Linux', 'Machine learning', 'Signal processing', 'Automotive']"
AI Engineer,Trustrace,Coimbatore,2-3 Yrs,"['Computer vision', 'deep learning', 'Analytical', 'Machine learning', 'Programming', 'microsoft azure', 'Analytics', 'Python']"
AI Engineer,Intone Networks,Remote,1-4 Yrs,"['Computer vision', 'NoSQL', 'Front end', 'Transcription', 'Architecture', 'Cloud Services', 'Routing', 'Load balancing']"
Software Engineer ( AI/ML),Acclivis Technology,Pune,2-7 Yrs,"['Computer vision', 'GIT', 'Image processing', 'GCP', 'Machine learning', 'Signal processing', 'Data quality', 'Natural language processing']"
AI Engineer,QiO,Pune,1-4 Yrs,"['Computer science', 'Data analysis', 'Supply chain management', 'Networking', 'Aerospace', 'Coding', 'Artificial Intelligence', 'Machine learning']"
AI/ML Intern,Kla Tencor,Chennai,1-3 Yrs,"['C++', 'Linux', 'VLSI', 'Image processing', 'Simulation', 'Packaging', 'Windows', 'Software quality assurance']"
Senior AI Engineer,Fdna,Remote,3-8 Yrs,"['Computer science', 'C++', 'Linux', 'Networking', 'Image processing', 'Data management', 'Machine learning', 'MATLAB']"
AI / ML Developer (Standard),Infogain,Gurgaon/Gurugram,5-6 Yrs,"['Coding', 'Neural networks', 'Machine learning', 'Python', 'Scripting', 'Machine', 'Networking', 'Ml']"
Senior AI/ML Engineer,Energy Exemplar,Pune,5-8 Yrs,"['Product management', 'Analytical skills', 'Cloud computing', 'Data analysis', 'Artificial Intelligence', 'Machine learning', 'Cloud', 'Programming']"
AI/ML Engineer,Energy Exemplar,Pune,3-5 Yrs,"['Product management', 'Analytical skills', 'Cloud computing', 'Data analysis', 'Artificial Intelligence', 'Machine learning', 'Cloud', 'Programming']"
Sr. AI Engineer,Convegenius Digital India Services,"Hybrid - Noida, Uttar Pradesh",2-5 Yrs,"['Natural Language Processing', 'Computer Vision', 'Machine Learning', 'Deep Learning', 'Processing', 'Languages', 'Process', 'Computer']"
AI/ML Software Engineer,Simpleworks Solutions,Delhi,3-8 Yrs,"['Computer science', 'Computer vision', 'GIT', 'Coding', 'Analytical', 'Machine learning', 'Agile', 'Financial services']"
AI Engineer,IB Services Technologies,Pune,1-4 Yrs,"['Web services', 'devops', 'AWS', 'SQL', 'Python', 'Scripting', 'Web technologies', 'Artificial Intelligence']"
Ai/Ml Engineer,Apping Technology,New Delhi,2-5 Yrs,"['software architecture', 'data science', 'Data modeling', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'Data structures', 'Statistics']"
AI Engineer,Jupitice Justice Technologies,Chandigarh,1-5 Yrs,"['Training', 'Deployment', 'Management', 'Training management', 'Python', 'artificial intelligence']"
Lead AI Developer,Global Infoways,New Delhi,17-20 Yrs,"['Training', 'Computer vision', 'deep learning', 'Automation', 'cyber security', 'data science', 'Data structures', 'data visualization']"
AI Engineer,Nuvento Systems,Kochi/Cochin,5-10 Yrs,"['Computer science', 'deep learning', 'Data analysis', 'Image processing', 'Data modeling', 'Analytical', 'Machine learning', 'Data analytics']"
AI DEVELOPER,Rapid Care,Chennai,1-5 Yrs,"['nbsp; Job Title Ã¢Â?Â?', 'development', 'artificial intelligence']"
Sr. AI/ML engineer,Smartdata Enterprises,Mohali,5-10 Yrs,"['Computer vision', 'Networking', 'linear regression', 'Python', 'Artificial Intelligence', 'SR', 'Ml', 'Vision']"
Lead AI Developer,Mckinley & Rice,"Pune, Ahmedabad",8-9 Yrs,"['Basic', 'github', 'Interpersonal skills', 'Coding', 'Neural networks', 'Deployment', 'Research', 'JIRA']"
Data Scientist-Immediate Joiner-L1(HAckerrank),Altimetrik,"Hybrid - Hyderabad, Chennai, Bengaluru",5-8 Yrs,"['python', 'NLP', 'generative AI', 'Machine Learning', 'SQL', 'Data', 'Natural language processing', 'Artificial Intelligence']"
Senior AI Engineer/Senior Data Scientist/Lead AI Engineer,Precision Technoservices,"Hyderabad, Telangana",8-12 Yrs,"['Generative AI', 'Natural Language Processing', 'LLM', 'Machine Learning', 'Deep Learning', 'Python', 'SQL', 'Data']"
DATA SCIENCE INTERN,Medtek Dot Ai,Noida,1-3 Yrs,"['Statistical programming', 'Analytical', 'SAS R', 'clinical development', 'Programming', 'SAS Programming', 'Troubleshooting', 'Oracle']"
AI Engineer Position,Aarya Digital - Activetheory Private Limited,Mumbai (All Areas),1-3 Yrs,"['Machine Learning', 'Tensorflow', 'Generative AI', 'Artificial Intelligence', 'Natural Language Processing', 'Neural Networks', 'Deep Learning', 'Pytorch']"
AI prompt Engineer,Coders Brain Pvt Ltd,Remote,3-5 Yrs,"['Data analysis', 'GCP', 'Analytical', 'Machine learning', 'Standard operating procedures', 'Linguistics', 'Natural language processing', 'Business solutions']"
AI/ML Developer,HanuAI,"Mohali, Punjab, Chandigarh, Chandigarh",0-4 Yrs,"['Pandas', 'Numpy', 'Python', 'Tensorflow', 'Matplotlib', 'Artificial Intelligence', 'YOLO V5', 'Computer Vision']"
Principal AI/ML Engineer NLP,T2 Innovations,Chennai,8-13 Yrs,"['Computer science', 'Automation', 'Multithreading', 'Image processing', 'Machine learning', 'Scrum', 'Test cases', 'microsoft']"
Senior Engineer - AI,T2 Innovations,Chennai,4-6 Yrs,"['Computer science', 'Prototype', 'Image processing', 'GCP', 'Machine learning', 'Agile', 'Data structures', 'Customer support']"
AI ENGINEER,CONNECTING 2 WORK,Thrissur/Trichur,3-5 Yrs,"['deep learning', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'Manager Technology', 'Infrastructure', 'Management', 'Troubleshooting']"
Backend Engineer ML AI Engineer,Skillety,Remote,6-10 Yrs,"['deep learning', 'Backend', 'NoSQL', 'Front end', 'Scalability', 'GCP', 'Staffing', 'Infrastructure']"
Gen AI Practice lead (Presales & Solutions) Female candidate preferred,Ziphertech,"Hyderabad, Delhi / NCR, Mumbai (All Areas)",20-25 Yrs,"['Generative AI', 'Voice Bot', 'Artificial Intelligence', 'Chatbot', 'Conversational AI', 'Ai Solutions', 'Natural Language Processing', 'Aiml']"
Data & AI Solution Architecture-Data Platform Engineer,Accenture,Bangalore/Bengaluru,2-5 Yrs,"['AWS', 'educational qualification', 'artificial intelligence', 'Data', 'Intelligence', 'Education']"
"Hiring For "" Data Engineer - Generative AI & ML ""  at Sarjen 
 A'bad",Sarjen Systems Pvt. Ltd,Ahmedabad(Prahlad Nagar),2-4 Yrs,"['Data Engineering', 'Generative AI', 'Artificial Intelligence', 'Natural Language Processing', 'Machine Learning', 'Tensorflow', 'Deep Learning', 'Data Science']"
Generative AI Consultant,Carnation Infotech,Bangalore/Bengaluru,2-5 Yrs,"['IT services', 'Computer science', 'Computer vision', 'deep learning', 'C++', 'Artificial Intelligence', 'Machine learning', 'Programming']"
Senior AI ( ML ) Developer,Kenexoft Technologies,"Chennai, Bangalore/Bengaluru",4-9 Yrs,"['Microstrategy', 'Core Java', 'Manual testing', 'MySQL', 'Oracle DBA', 'Informatica', 'Selenium', 'Technical support']"
AI-ML Engineer,Siemens,Bangalore/Bengaluru,2-3 Yrs,"['Computer science', 'Cloud computing', 'Usage', 'Consulting', 'Machine learning', 'Siemens', 'Workflow', 'Natural language processing']"
AI/ML Developer,Simplyfi Softech India,Bengaluru,5-7 Yrs,"['deep learning', 'Python', 'Ml', 'Artificial Intelligence', 'Development']"
AI Consultant,Xploria,Bangalore/Bengaluru,5-9 Yrs,"['Training', 'Monitoring', 'consulting', 'artificial intelligence']"
AI Developer,Foisys,"Nagercoil, Bangalore/Bengaluru",1-6 Yrs,"['Machine learning', 'Machine', 'Artificial Intelligence', 'Development']"
AI- Senior Professor,Hindustan University,Bengaluru,15-18 Yrs,"['Counselor', 'Mentor', 'Trainer', 'Advisor', 'Educator', 'Teaching', 'training', 'counselling']"
Corporate Trainer :-Azure Devops/Cloud/AI/PHP/Data Science,Miracle Corporate Solutions,"Pune, Bengaluru, Delhi / NCR",6-11 Yrs,"['devops', 'Azure Devops', 'cloud', 'Data Science', 'Artificial Intelligence', 'Neural Networks', 'Computer Vision', 'Machine Learning']"
Generative AI Data Analyst Lead Engineer,Rellio Services,Hyderabad/Secunderabad,7-9 Yrs,"['C++', 'Data analysis', 'Coding', 'Technical writing', 'Project management', 'Javascript', 'Data mining', 'Analytics']"
GENERATIVE AI DATA ANALYST LEAD ENGINEER,Carrier,Hyderabad/Secunderabad,7-9 Yrs,"['C++', 'Data analysis', 'Coding', 'Technical writing', 'Project management', 'Javascript', 'Data mining', 'Analytics']"
Google AI Architect,Fulcrum Alm Solutions,Mumbai,8-13 Yrs,"['IT services', 'SAN', 'Head Business Development', 'SOC', 'Machine learning', 'SMS', 'Natural language processing', 'Monitoring']"
AI Architect,T-systems Ict India,Pune,12-20 Yrs,"['Machine learning', 'Data collection', 'Healthcare', 'Open source', 'Data mining', 'Information technology', 'Automotive', 'SQL']"
AI & ML Architect,Cloudeq Inc,Mohali,6-11 Yrs,"['deep learning', 'C++', 'cloud security', 'Image processing', 'Data modeling', 'Analytical', 'Machine learning', 'Cloud']"
Teaching & Research Assistant- AI and Data Science,Jio Institute,"Mumbai, Navi Mumbai",0-5 Yrs,"['Administration', 'LMS', 'Time series analysis', 'Artificial Intelligence', 'Programming', 'Statistical software', 'MATLAB', 'Analytics']"
Google API/Machine Learning/AI Developer,OpenCubicles Technologies,Gurgaon,2-5 Yrs,"['Version control', 'GIT', 'google api', 'XML', 'Machine learning', 'Javascript', 'HTTP', 'JSON']"
Advanced Data Scientist,Honeywell,Bangalore/Bengaluru,4-6 Yrs,"['Computer science', 'Automation', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'Strategic planning', 'Project planning', 'Information management']"
Data Scientist: Artificial Intelligence,IBM,Bangalore/Bengaluru,3-7 Yrs,"['Enterprise applications', 'Artificial Intelligence', 'Open source', 'Python', 'Investigation', 'Packaging', 'Data analytics', 'Data']"
Data Scientist: Artificial Intelligence,IBM,Bangalore/Bengaluru,3-7 Yrs,"['Enterprise applications', 'Artificial Intelligence', 'Investigation', 'Open source', 'Cloud', 'Intelligence', 'Enterprise', 'Application']"
Data Scientist: Artificial Intelligence,IBM,Bangalore/Bengaluru,3-7 Yrs,"['Azure', 'algorithms', 'enterprise applications', 'marketing mix', 'databricks', 'datafactory', 'data maintenance', 'artificial intelligence']"
Data & AI Solution Architect,IBM,"Mumbai, Chennai, Bangalore/Bengaluru",10-14 Yrs,"['Management systems', 'Agile', 'Programming', 'Presales', 'Python', 'Container Management Systems', 'OpenShift', 'IBM Cloud platforms']"
Data & AI Strategy-Software Development Engineer,Accenture,Bangalore/Bengaluru,10-12 Yrs,"['Data analysis', 'Process documentation', 'Presales', 'Research', 'RFP', 'project management', 'software development', 'rfi']"
Data Scientist,Windmill,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-8 Yrs,"['Computer science', 'PDF', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'Healthcare', 'Data processing', 'Natural language processing']"
Solution Engineer - AI and Data analytics,Salesforce,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",10-20 Yrs,"['Product management', 'Business analysis', 'Machine learning', 'Presales', 'Data quality', 'Customer engagement', 'Business case', 'Salesforce']"
Python Developer|| AI/ML || Gurgaon,Binary Semantics,"Gurgaon/ Gurugram, Haryana",2-4 Yrs,"['Machine Learning', 'botpress', 'Deep Learning Frameworks', 'Artificial Intelligence', 'Natural Language Processing', 'Chatbot', 'Machine Learning Algorithms', 'mysql']"
Gen AI _ Developer,Ugam Solutions Sez,"Pune, Maharashtra, Gurugram, Haryana, Mumbai (All Areas)",3-8 Yrs,"['Azure API', 'Python Development', 'Ml Algorithms', 'Development', 'Artificial Intelligence', 'Python', 'Gen', 'Algorithms']"
Python Developer|| AI Chatbot || Gurgaon,Binary Semantics,"Gurgaon/ Gurugram, Haryana",2-4 Yrs,"['Chatbot Development', 'botpress', 'Natural Language Processing', 'Chatbot', 'mysql', 'Rasa', 'Python Development', 'sql']"
AI Developer (Sr.),Alicesoft,New Delhi,1-4 Yrs,"['Analytical skills', 'C++', 'Automation', 'Coding', 'Artificial Intelligence', 'Machine learning', 'Software development life cycle', 'Data mining']"
AI / ML Developer,Macro Global,Tiruchirapalli/Trichy,3-8 Yrs,"['SAN', 'French', 'Bfsi', 'Analytical', 'Social media', 'MySQL', 'Machine learning', 'Cook']"
Senior AI Developer,Glarus Technology,New Delhi,3-7 Yrs,"['Computer vision', 'C++', 'Opencv', 'commercial projects', 'Python', 'Artificial Intelligence', 'Vision', 'Commercial']"
Senior AI (ML) Developer,Kenexoft Technologies,Pune,4-9 Yrs,"['Microstrategy', 'Core Java', 'Manual testing', 'MySQL', 'Oracle DBA', 'Informatica', 'Selenium', 'Technical support']"
AI Conversational Chatbot Developer,Benovymed Healthcare,New Delhi,3-7 Yrs,"['Product management', 'Surgical', 'Coding', 'Pharma', 'Clinical trials', 'Healthcare', 'Market research', 'CME']"
Senior AI ( ML ) Developer,Kenexoft Technologies,Chennai,4-9 Yrs,"['Microstrategy', 'Core Java', 'Manual testing', 'MySQL', 'Oracle DBA', 'Informatica', 'Selenium', 'Technical support']"
AI / ML Developer,Openeyes Software Solutions,Vadodara,1-2 Yrs,"['deep learning', 'data science', 'GCP', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'Programming', 'AWS']"
AI consultant,Hyqoo,Remote,2-5 Yrs,"['Business process', 'Process design', 'Software design', 'Senior management', 'Business analysis', 'Project management', 'Architectural design', 'Manager Technology']"
Senior AI / ML Developer,Openeyes Software Solutions,Vadodara,3-5 Yrs,"['deep learning', 'data science', 'GCP', 'Analytical', 'Artificial Intelligence', 'Machine learning', 'Programming', 'AWS']"
AI/ ML Developer,D-techworks,Pune,3-7 Yrs,"['GCP', 'Neural networks', 'Artificial Intelligence', 'Machine learning', 'Data collection', 'Data quality', 'Natural language processing', 'Monitoring']"
AI / ML Developer,Space-o Digicom,Ahmedabad,3-7 Yrs,"['Computer vision', 'deep learning', 'data science', 'Machine learning', 'Programming', 'Data processing', 'Natural language processing', 'data privacy']"
AI ChatBot Developer,Celexsa Technologies,Chennai,1-6 Yrs,"['bca', 'development', 'Postgresql', 'testing', 'mca', 'it', 'ios', 'tools']"
AI developer,Garudauav,Noida,5-10 Yrs,"['Computer science', 'Computer vision', 'deep learning', 'C++', 'Bidding', 'Analytical', 'Power distribution', 'Machine learning']"
Python developer with AI & ML,Chrisel Technolab,Vasai,2-7 Yrs,"['Computer science', 'Object oriented design', 'Cloud computing', 'Architecture', 'Coding', 'Application programming', 'Artificial Intelligence', 'Machine learning']"
Python AI Developer,Eurolandcom,Chennai,2-5 Yrs,"['QA', 'Usage', 'Development Manager', 'Finance', 'Machine learning', 'Javascript', 'Data collection', 'Programming']"
AI Developer,Devout Tech Consultants,Mohali,3-6 Yrs,"['Google Analytics', 'On-page optimization', 'Competitive analysis', 'Analytical', 'Consulting', 'Link building', 'Research', 'SEO']"
AI/ML Intern,Extension Erp,Faridabad,,
AI/ ML developers,WBC Software Lab,Karaikkudi,4-9 Yrs,"['Training', 'Opencv', 'Analytical', 'Machine learning', 'Developer', 'Natural language processing', 'HR', 'Software services']"
AI Developer,Axisvation Technologies Pvt Ltd.,Mumbai,2-4 Yrs,"['Unix', 'Computer science', 'Linux', 'Web development', 'Debugging', 'Machine learning', 'Agile', 'Windows']"
Senior AI Developer,Mckinley & Rice,"Pune, Ahmedabad",7-8 Yrs,"['Basic', 'github', 'Interpersonal skills', 'Coding', 'Deployment', 'Research', 'JIRA', 'Python']"
GO AI Associate || Hyderabad || Work from Home,Amazon,Hyderabad,0-2 Yrs,"['Technology Operations', 'Night Shift', 'Quality Standards', 'Performance Metrics', 'Windows OS', 'MS Outlook', 'Data Security', 'Internet']"
Data Scientist,Leading Client,Bangalore/Bengaluru,6-11 Yrs,"['Python', 'Data Science', 'text analysis', 'Statistical modeling', 'predictive models', 'AI/ML techniques', 'Natural language processing', 'Process']"
AI Development Tools Software Engineer,Intel,"Hyderabad/Secunderabad, Bangalore/Bengaluru, Telangana",3-6 Yrs,"['AI Development', 'deep learning', 'c++', 'python', 'c', 'linux', 'pytorch', 'electrical engineering']"
AI Developer,Coders Brain Pvt Ltd,Remote,5-8 Yrs,"['Analytical skills', 'Artificial Intelligence', 'Machine learning', 'Programming', 'Manager Technology', 'Deployment', 'Research', 'Python']"
AI/ML Developer,Skillety,Remote,3-5 Yrs,"['deep learning', 'jQuery', 'Image processing', 'Staffing', 'Django', 'Artificial Intelligence', 'Debugging', 'HTML']"
AI/ML Developer,Skillety,Remote,2-5 Yrs,"['deep learning', 'jQuery', 'Image processing', 'Staffing', 'Django', 'Artificial Intelligence', 'Debugging', 'HTML']"
AI Solution Integration Engineer,Hitachi Ltd.,Hyderabad/Secunderabad,3-4 Yrs,"['Product management', 'VMware', 'SAN', 'Linux', 'Project management', 'Equity', 'Virtualization', 'Unix shell scripting']"
Data Science Workflow Productionization Lead,Pfizer,Mumbai,2-3 Yrs,"['Solution architecture', 'Automation', 'Product engineering', 'Operations research', 'Pharma', 'Artificial Intelligence', 'Machine learning', 'Agile']"
Data Scientist,Cotiviti,"Hybrid - Hyderabad, Telangana",6-10 Yrs,"['AI ML', 'NLP', 'Artificial Intelligence', 'Pyhton', 'Machine Learning Algorithms', 'Machine Learning', 'Machine', 'Intelligence']"
Lead Data Scientist,Cornerstone,"Mumbai, Hyderabad, Pune",6-9 Yrs,"['Artificial Intelligence', 'Natural Language Processing', 'Machine Learning', 'Machine', 'Data', 'Process', 'Processing', 'Intelligence']"
Data Scientist: Artificial Intelligence,IBM,Bangalore/Bengaluru,3-5 Yrs,"['Artificial Intelligence', 'Data science', 'Tableu', 'conversation analytics', 'statistical models', 'datafactory', 'databricks', 'Tableau']"
Data Scientist: Artificial Intelligence,IBM,Bangalore/Bengaluru,5-7 Yrs,"['Data Science', 'Artificial Intelligence', 'Data analytics', 'Python', 'Data Analytics Packages', 'Tableu', 'conversation analytics', 'Analytics']"
Data Scientist: Artificial Intelligence,IBM,Bangalore/Bengaluru,3-5 Yrs,"['Artificial Intelligence', 'Data Science', 'algorithms', 'data modeling', 'Azure data bricks', 'statistical modeling', 'Tableau', 'Azure Data Factory']"
Data Scientist: Artificial Intelligence,IBM,Bangalore/Bengaluru,3-7 Yrs,"['Enterprise applications', 'Artificial Intelligence', 'Investigation', 'Open source', 'Cloud', 'Tableu', 'Data', 'Open']"
Data Scientist: Artificial Intelligence,IBM,Bangalore/Bengaluru,3-7 Yrs,"['Artificial Intelligence', 'Tableau', 'Open source', 'cloud technologies', 'Marketing Mix Modelling', 'Cloud', 'conversation analytics', 'Intelligence']"
Engineer - EDGE AI Service,"Qualcomm Technologies, Inc",Hyderabad/Secunderabad,2-4 Yrs,"['Computer science', 'Cloud computing', 'C++', 'Linux', 'Staffing', 'Information security', 'HTTP', 'Middleware']"
"Engineer, Senior - EDGE AI Service","Qualcomm Technologies, Inc",Hyderabad/Secunderabad,3-5 Yrs,"['Computer science', 'Cloud computing', 'C++', 'Linux', 'Staffing', 'Information security', 'HTTP', 'Middleware']"
Executive Data Annotation - Italian,AI Workspace (AIW),"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",0-2 Yrs,"['Training', 'Loop', 'Interpersonal skills', 'Executive', 'Analytical', 'Agile', 'MS Office', 'Italian']"
Executive Data Annotation - German,AI Workspace (AIW),"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",0-2 Yrs,"['Training', 'Loop', 'Interpersonal skills', 'Analytical', 'Agile', 'German', 'MS Office', 'Data Annotation']"
Executive Data Annotation,AI Workspace (AIW),"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",0-2 Yrs,"['Training', 'Loop', 'Interpersonal skills', 'French', 'Analytical', 'Agile', 'MS Office', 'Annotation']"
Executive Data Annotation - Spanish,AI Workspace (AIW),"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",0-2 Yrs,"['Training', 'Loop', 'Interpersonal skills', 'Analytical', 'Agile', 'Spanish', 'MS Office', 'Office']"
Executive Data Annotation - Portuguese,AI Workspace (AIW),"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",0-1 Yrs,"['Training', 'Loop', 'Basic', 'Interpersonal skills', 'Senior Executive', 'Analytical', 'Agile', 'MS Office']"
Data and AI - Technical Architect,Winwire Technologies,"Hyderabad/Secunderabad, Bangalore/Bengaluru",12-16 Yrs,"['Data modeling', 'Coding', 'Postgresql', 'SCALA', 'Data processing', 'Cosmos', 'Analytics', 'SQL']"
Data Scientist,Hbic Solutions,Hyderabad/Secunderabad,0-2 Yrs,"['deep learning', 'data science', 'Artificial Intelligence', 'Data collection', 'Packaging', 'Data analytics', 'Python', 'Testing']"
Engineering Manager (Focus on AI & Cloud & Data),Wsaudiology,Hyderabad/Secunderabad,5-8 Yrs,"['Computer science', 'Cloud Services', 'Focus', 'Manager Technology', 'Developer', 'Mentor', 'Management', 'Development']"
Principal Data Scientist/Senior Data Scientist/Data Scientist - NLP,Benovymed Healthcare,"Noida, Gurgaon/Gurugram, Delhi / NCR",0-5 Yrs,"['Machine Learning', 'Data Science', 'Tensorflow', 'NLP', 'Data Scientist', 'Artificial Intelligence', 'Data Modeling', 'Numpy']"
